name,Ar_0.001,Ar_0.01,Ar_0.1,Ar_1.0,Ar_10.0,Ar_100.0,Ar_1000.0,Ar_2000.0,Ar_4000.0,Ar_6000.0,Ar_8000.0,Ar_10000.0,Ar_12000.0,Ar_14000.0,Ar_16000.0,Ar_18000.0,Ar_20000.0,Ar_24000.0,Ar_28000.0,Ar_30000.0,Ar_32000.0,Ar_36000.0,Ar_40000.0,Ar_50000.0,Ar_60000.0,Ar_70000.0,Ar_80000.0,Ar_90000.0,Ar_100000.0,pld,lcd,surface_area_m2cm3,surface_area_m2g,void_fraction,length_a,length_b,length_c,angle_alpha,angle_beta,angle_gamma
FOTNIN_clean-(id_176570),0.165834,1.99506,13.0232,51.9234,77.8359,101.244,122.836,147.864,201.112,270.467,357.711,438.307,507.174,558.606,590.91,620.199,633.974,669.359,701.096,710.311,728.933,748.368,777.81,859.162,976.433,2595.38,2895.46,2871.18,2891.9,29.9295,33.6216,765.124,3183.71,0.9206,39.2929,39.2929,39.2929,60.0000,60.0000,60.0000
FOVPOX_clean-(id_176572),2.34498,19.644,100.88,138.783,150.653,166.133,176.975,178.421,182.961,184.757,185.787,185.262,185.804,185.086,185.227,185.996,186.214,186.632,187.185,187.256,186.514,186.013,185.092,186.465,186.753,187.057,186.954,186.961,187.216,3.51663,5.86564,811.807,611.702,0.504,24.542,12.641,15.446,90,90,90
FOWTOC_clean-(id_176574),9.15241,42.5374,96.6404,135.486,156.65,164.478,165.909,165.975,166.104,166.106,166.058,166.12,166.114,166.117,166.122,166.122,166.089,166.123,166.123,166.123,166.121,166.121,166.123,166.123,166.122,166.185,166.123,166.124,166.27,3.61946,5.29743,1132.68,972.722,0.4982,16.4374,18.1041,18.1041,90.0000,90.0000,90.0000
FOXHUX_clean-(id_176575),8.18149,41.4411,97.0484,135.164,158.09,165.908,166.945,167.033,167.065,167.056,167.044,167.06,167.065,167.065,167.065,167.064,167.065,167.065,167.065,167.065,167.065,167.062,167.065,167.065,167.024,167.065,167.065,167.065,167.064,3.59083,5.2601,1141.44,992.863,0.4984,16.4174,18.1798,18.1798,90.0000,90.0000,90.0000
FOXNIQ_clean-(id_176577),5.46188,9.60203,19.1683,32.5812,58.5877,66.8007,78.4134,81.5323,84.3023,85.7072,86.0339,87.0599,86.9172,86.0982,87.3868,89.1016,90.6832,88.2246,89.9931,91.9108,92.0314,91.1692,91.9693,93.085,93.4815,93.7436,93.1523,93.6203,94.991,4.34787,5.68172,643.66,333.148,0.4372,11.9248,16.1606,17.5254,90.0880,98.5630,109.9390
FUBDAI_clean-(id_176580),0.0634489,0.68035,6.73143,53.267,166.938,279.765,326.095,335.725,339.385,340.429,340.045,342.769,340.59,344.814,345.037,346.44,345.762,344.696,346.507,347.083,348.428,349.185,348.24,349.163,348.072,349.803,351.39,352.228,352.695,7.41793,8.13737,2049.34,1666.45,0.6726,27.908,13.845,44.236,90,90,90
FUBDEM_clean-(id_176581),0.0522937,0.550619,5.71194,46.0839,166.472,283.243,327.258,335.249,343.972,348.3,349.352,350.12,353.54,352.685,351.623,357.853,353.761,353.496,358.652,358.422,359.363,362.445,359.051,364.851,364.885,365.71,364.992,376.009,374.709,7.9025,8.59245,2067.73,1735.7,0.6832,13.8844,28.3579,44.8125,90.0000,90.0000,90.0000
FUBDIQ_clean-(id_176582),0.068997,0.689439,7.41143,54.7709,167.624,272.962,316.415,322.758,331.441,336.802,339.948,337.553,339.713,340.92,340.62,340.582,340.812,341.099,341.212,342.574,341.495,341.311,341.047,341.012,342.014,341.091,343.273,342.657,341.38,7.23133,8.11684,2021.29,1621.04,0.6644,13.8163,27.5814,44.2360,90.0000,90.0000,90.0000
FUBNOH_clean-(id_176583),60.7437,94.3819,114.324,116.842,118.311,118.05,118.05,119.88,123.991,124.779,125.371,126.286,127.559,128.518,129.946,131.606,131.196,133.154,135.923,136.482,138.071,139.097,139.097,140.013,142.449,141.843,141.711,144.152,144.144,3.53828,4.81179,706.882,533.061,0.4668,16.8446,15.1638,8.3702,90,116.29,90
FUDGES_clean-(id_176584),0.00638364,0.0608749,0.649617,6.79146,90.0475,466.614,557.764,582.171,593.768,606.854,608.441,613.083,618.501,620.467,620.32,625.935,623.85,627.715,634.043,631.672,634.182,633.581,631.835,641.264,645.828,642.923,646.952,641.313,646.733,5.54861,7.76038,2469.98,2917.86,0.7118,10.289,15.763,24.796,90,112.65,90
FUDHAP_clean-(id_176585),0.0631298,0.688135,6.97317,39.7094,85.1748,481.322,609.996,621.866,634.062,641.369,649.797,654.177,655.92,657.955,657.785,662.327,660.996,663.658,663.465,668.514,669.827,664.193,673.295,675.049,676.502,673.47,679.898,685.037,685.85,6.51816,7.29309,2501.45,3112.39,0.7112,10.117,16.767,22.415,90,90,90
FUDQIF_clean-(id_176587),103.058,115.571,121.465,121.807,121.946,122.878,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,122.88,123.98,124.785,124.785,124.785,124.785,124.785,124.785,125.738,125.738,126.043,3.86214,4.3814,569.294,361.716,0.4502,7.1409,7.1409,7.6068,90.0000,90.0000,90.0000
FUHJOJ_clean-(id_176591),14.5017,67.1175,133.925,155.477,162.012,174.039,205.431,210.145,212.592,213.016,213.722,213.79,213.945,214.184,214.463,214.024,214.402,214.281,214.481,214.479,214.416,214.67,214.615,214.777,214.719,214.802,214.755,214.711,214.806,3.60827,6.00539,1103.63,903.253,0.4852,11.6164,16.3416,24.198,90,99.02,90
FUHMOM_clean-(id_176592),2.81071,23.0233,118.992,187.347,219.924,247.099,250.194,250.909,251.387,251.611,251.837,251.08,255.283,254.784,255.837,256.198,260.881,259.409,261.046,260.905,259.626,262.987,261.471,264.259,267.839,271.784,271.132,278.5,278.892,4.01054,5.53443,1378.79,1153.25,0.5554,11.1577,17.4945,13.0419,90,102.316,90
FUHNED_clean-(id_176593),0.336583,3.31134,43.9072,200.096,223.178,225.813,226.194,226.704,226.266,227.723,226.745,226.808,227.249,227.776,229.754,229.082,229.004,227.124,228.229,232.327,231.565,234.206,237.583,239.659,239.449,239.495,241.234,239.316,238.454,4.12203,6.48528,1522.72,1118.25,0.5858,12.821,11.0944,19.2042,90,103.325,90
FULQOT_clean-(id_176596),0.865209,8.18322,51.1015,87.6898,104.002,112.103,124.618,129.943,133.607,136.277,137.692,138.685,140.568,140.897,142.023,139.695,139.953,139.843,141.4,143.039,141.635,145.344,145.779,143.672,145.673,146.516,146.86,146.168,148.515,3.50634,5.67142,1110.34,644.862,0.4972,10.8038,17.5387,17.7283,104.7930,90.0000,90.0000
FULQUZ_clean-(id_176597),0.117061,1.12036,12.6857,99.4678,126.46,140.832,158.45,165.399,177.302,185.566,193.634,202.205,207.128,208.462,213.794,216.372,217.739,218.923,217.336,218.138,219.115,219.311,219.926,219.992,220.219,221.259,221.283,221.36,221.598,5.25314,5.87633,1332.09,876.486,0.5216,11.2270,17.4340,17.9800,90.0000,90.0000,90.0000
FUMHOL_clean-(id_176599),0.00120624,0.00998497,0.0979063,0.938654,10.4867,94.1423,141.025,142.841,143.953,144.343,144.38,144.562,144.778,144.693,144.937,144.894,144.839,145.202,145.278,145.162,145.33,145.331,145.138,145.225,145.853,146.259,145.965,145.955,146.164,3.56586,4.68606,1221.33,744.153,0.5528,9.905,10.333,13.562,82,86.62,65.76
FUMJAA_clean-(id_176600),0.0155882,0.167086,1.65908,21.081,247.057,301.597,383.771,392.923,405.174,411.208,413.712,411.018,415.302,416.937,417.886,415.45,415.62,418.023,418.776,417.926,418.692,418.379,418.888,419.854,419.848,420.222,420.019,420.749,420.379,5.2041,6.69521,2214.41,1960.41,0.6298,10.241,13.769,13.326,90,90.768,90
FUNBAS_clean-(id_176601),9.62662,39.0175,97.6037,180.104,232.128,239.357,239.625,239.675,239.72,239.72,239.72,239.72,239.72,239.72,240.83,240.83,240.83,240.818,240.83,243.72,242.072,243.05,243.481,242.847,243.049,245.955,246.379,245.269,245.068,4.59254,6.30412,1258.26,1133.14,0.5296,11.5210,14.0080,15.7010,96.6790,90.0000,90.0000
FUNCAT_clean-(id_176602),9.33801,27.6984,45.854,72.5381,240.166,314.509,359.67,369.006,376.342,383.097,385.68,387.619,388.039,389.093,392.92,393.134,392.852,394.066,399.477,396.065,399.012,400.52,395.388,402.593,402.786,400.27,409.317,404.952,406.615,8.77545,9.48772,1473.55,1584.13,0.6084,11.5857,15.6740,18.1180,90.0000,90.0000,90.0000
FUNCEX_clean-(id_176603),0.026304,0.25208,2.33713,16.2618,66.0242,175.496,466.678,778.262,943.189,974.03,991.003,1004.28,1012.84,1026.95,1031.54,1042.0,1047.21,1049.89,1062.79,1055.99,1069.81,1065.67,1066.15,1085.08,1088.04,1091.3,1097.55,1103.13,1089.81,12.4769,13.2156,1970.91,3624.58,0.7842,11.6151,15.6480,18.1630,90.0000,93.2020,90.0000
FUNFOL_clean-(id_176604),2.98381,16.8742,42.1665,80.3638,147.787,310.169,410.341,427.4,443.297,445.04,449.25,453.305,453.821,452.891,455.155,456.066,453.994,456.489,460.279,456.633,459.418,466.14,461.154,463.621,468.761,471.988,479.864,479.1,474.054,7.20173,9.5586,1603.61,1855.68,0.6396,10.051,17.77,17.9534,67.25,74.928,81.569
FUNLAD_clean-(id_176606),4.59539,44.0298,130.016,171.303,207.263,248.807,256.122,258.331,257.132,258.645,259.449,262.195,259.653,259.662,259.054,265.864,264.555,263.529,259.662,265.141,267.932,264.659,266.465,268.959,269.01,268.207,273.957,269.311,267.996,4.83507,6.24379,1236.73,1156.4,0.53,15.084,27.43,15.799,90,95.447,90
FURFOP_clean-(id_176611),22.3587,55.886,115.44,141.903,145.956,152.975,156.234,159.942,161.681,163.178,161.307,164.077,164.64,163.781,163.763,165.428,164.839,164.454,167.366,165.418,167.177,167.749,168.887,167.071,167.79,166.991,168.887,168.887,168.887,3.56519,4.93892,953.559,780.976,0.5202,9.1337,14.4635,18.0343,93.353,102.988,91.068
FURQOZ01_ion_b-(id_176612),0.107745,1.09492,9.6048,40.0534,54.1665,68.7718,183.706,184.066,184.237,184.387,184.364,184.575,184.521,184.587,184.681,184.531,184.6,184.637,184.69,184.819,185.126,184.657,185.114,185.196,186.196,185.673,185.063,185.344,186.151,8.43309,9.28425,1096.56,796.865,0.5274,34.5383,34.5383,8.5169,90.0000,90.0000,120.0000
FURQUF_ion_b-(id_176613),0.144121,1.2914,11.7172,42.6424,54.4703,75.9353,183.847,183.965,184.27,184.27,184.411,184.314,184.41,184.414,184.411,184.426,184.427,184.404,184.435,184.436,184.433,184.438,184.426,184.439,184.435,184.434,184.449,184.433,184.434,7.98715,8.81158,1094.82,774.331,0.5082,34.0910,34.0910,8.5082,90.0000,90.0000,120.0000
FURRAM_clean-(id_176614),0.383932,3.84813,27.9786,67.9595,83.0858,137.144,332.517,358.453,372.362,374.527,379.047,384.972,385.868,386.581,386.343,389.51,387.492,389.341,390.097,392.992,390.113,391.859,392.532,395.017,394.288,393.94,393.746,393.358,394.317,9.40744,10.403,1635.25,1558.63,0.6366,33.786,33.786,8.417,90,90,120
FURREQ_clean-(id_176615),0.392388,4.21956,28.1535,68.1273,81.1576,134.726,328.542,351.349,368.424,371.842,377.725,384.147,384.606,387.368,388.036,388.356,385.02,389.662,392.152,390.881,389.787,392.332,393.883,391.823,393.205,393.946,393.725,394.903,395.658,9.35961,10.3378,1621.43,1537.05,0.6312,33.4968,33.4968,8.5164,90,90,120
FURRIU_clean-(id_176616),0.298093,2.65597,22.2189,66.3648,94.3876,154.978,363.858,377.051,386.882,390.578,392.381,395.257,394.254,395.719,396.924,396.603,398.546,396.831,403.713,401.835,400.005,403.205,403.843,407.845,417.846,414.315,417.518,417.059,412.379,9.97547,11.0515,1664.82,1673.09,0.6552,34.6711,34.6711,8.4273,90,90,120
FURROA_clean-(id_176617),0.271445,2.75936,21.2144,66.4349,97.89,157.632,368.615,383.331,387.879,393.297,394.703,395.71,397.766,399.626,401.876,403.591,402.084,406.335,408.223,405.5,409.086,407.494,410.43,415.001,415.756,417.517,419.086,420.856,416.208,10.4703,11.5892,1596.28,1595.09,0.6602,34.638,34.638,8.3954,90,90,120
FURRUG01_ion_b-(id_176619),0.00127691,0.0129059,0.133255,1.36483,11.8108,45.991,99.501,103.41,106.694,108.056,108.25,109.632,109.392,110.593,110.459,110.487,110.424,112.022,111.932,112.194,113.179,113.504,112.945,113.639,115.823,115.088,114.613,115.541,116.441,6.96591,7.84736,739.057,468.494,0.4582,34.5650,34.5650,8.3337,90.0000,90.0000,120.0000
FURRUG_ion_b-(id_176618),0.0352062,0.361685,3.75781,25.3869,46.8532,52.24,94.7481,99.4432,101.598,102.417,103.753,104.573,103.91,104.518,104.77,105.1,105.671,105.946,106.106,106.456,105.934,106.739,106.274,107.171,108.274,107.633,108.717,107.533,109.111,6.43068,8.32809,780.748,503.018,0.4718,34.6970,34.6970,8.4057,90.0000,90.0000,120.0000
FURSES_clean-(id_176620),1.13883,10.836,50.539,129.772,171.637,178.254,179.172,179.147,179.195,179.182,179.14,179.195,179.195,179.195,179.193,179.195,179.195,179.192,179.156,179.195,179.195,179.195,179.195,179.162,179.195,179.195,179.195,179.195,179.195,4.08548,5.13622,1236.67,773.017,0.4932,10.015,6.6124,12.4721,90,109.412,90
FUSGOR_clean-(id_176621),1.34818,12.7473,52.0299,139.251,179.895,183.551,183.685,183.699,183.705,183.712,183.709,183.71,183.712,183.712,183.706,183.711,183.712,183.707,183.712,183.712,183.712,183.712,183.712,183.712,183.711,183.712,183.71,183.712,183.711,4.14656,5.22313,1212.59,813.493,0.5048,10.1792,6.7279,12.8158,90,111.698,90
FUSMEM_clean-(id_176622),0.555397,5.49578,35.167,70.7457,82.6231,141.329,317.81,340.278,356.374,360.884,367.864,371.503,371.152,372.5,373.487,377.499,381.841,385.169,382.963,383.999,383.334,387.186,387.095,386.923,390.863,391.83,392.134,390.309,392.752,9.2057,10.2046,1617.37,1513.23,0.6304,33.453,33.453,8.4275,90,90,120
FUSMIQ_clean-(id_176623),0.418538,4.1981,29.8386,68.553,85.4625,140.815,327.691,351.507,366.911,368.663,374.865,378.492,379.357,384.139,386.223,389.805,385.727,390.705,388.027,389.525,388.767,391.289,393.049,392.464,393.273,393.843,394.975,395.105,393.694,9.48819,10.4482,1643.53,1579.26,0.6404,34.0297,34.0297,8.3643,90,90,120
FUSMOW_clean-(id_176624),0.436089,4.44027,29.7909,68.8383,86.0324,142.756,340.753,363.328,372.213,377.945,380.905,383.277,387.952,389.034,387.532,389.366,389.12,392.511,391.535,391.27,392.357,391.791,393.677,393.695,394.662,394.606,394.184,394.637,395.282,9.56428,10.5482,1651.72,1596.94,0.643,34.1447,34.1447,8.3594,90,90,120
FUSMUC_clean-(id_176625),0.460462,4.45625,31.6432,69.2298,84.3091,140.883,336.68,355.231,368.845,374.226,380.087,380.876,383.357,386.819,387.526,388.624,391.562,390.932,390.675,391.0,390.902,389.979,392.709,392.634,392.341,394.348,395.023,395.047,395.131,9.40181,10.3984,1643.14,1573.66,0.6396,33.856,33.856,8.4224,90,90,120
FUSNAJ_clean-(id_176626),0.337601,3.33892,24.897,67.2289,87.2378,143.33,367.386,379.418,388.42,386.84,392.862,393.913,393.894,395.064,393.906,394.541,395.31,396.788,394.932,395.529,396.374,396.754,398.062,398.406,398.338,399.071,397.803,400.077,399.054,9.87565,10.8347,1663.43,1659.45,0.6588,34.471,34.471,8.463,90,90,120
FUSNEN_clean-(id_176627),0.292976,2.83433,22.3027,64.9875,87.931,146.216,368.393,379.32,387.92,390.268,393.096,394.756,394.477,394.403,395.598,396.227,395.583,396.905,397.785,396.923,397.482,397.228,398.797,400.192,398.954,400.994,404.538,403.158,403.915,9.87705,10.8504,1665.26,1669.23,0.6604,34.533,34.533,8.473,90,90,120
FUSNIR_clean-(id_176628),0.197757,2.04224,18.0746,60.9647,87.8265,151.626,364.341,380.997,387.16,390.713,393.439,394.024,394.081,395.129,395.584,397.688,398.688,399.493,400.656,402.227,400.569,401.661,403.881,405.771,406.839,407.711,408.927,407.092,407.111,10.665,11.7029,1536.34,1517.33,0.6416,34.5619,34.5619,8.3343,90,90,120
FUSQUH_clean-(id_176629),12.2927,30.5251,67.8761,147.916,189.414,217.466,240.245,246.279,249.791,253.809,254.355,255.322,256.337,257.322,257.624,256.748,256.169,259.941,258.806,258.079,259.509,259.477,257.639,258.731,259.887,258.726,261.403,259.575,259.785,4.59542,6.74859,1186.33,1127.76,0.5202,38.226,13.456,33.945,90,110.132,90
FUSWIA_clean-(id_176630),0.0490104,0.467365,4.99185,197.32,312.508,357.343,390.255,395.553,404.305,407.738,408.167,412.889,413.569,417.048,417.313,415.838,419.392,423.333,421.728,425.671,422.335,426.861,429.573,426.237,427.613,429.323,429.352,436.905,438.582,4.65267,6.8215,2196.23,2231.58,0.6442,12.0495,14.8817,15.9221,90.0000,90.0000,90.0000
FUTCAZ_clean-(id_176631),0.000794944,0.0061829,0.0460184,0.460537,4.73672,62.7568,559.709,581.859,596.602,612.863,615.967,621.857,629.621,629.089,633.149,633.227,642.462,635.825,643.077,643.387,638.77,643.289,640.872,648.435,648.894,653.775,651.392,648.276,648.897,5.03504,6.78768,2795.18,3418.5,0.708,12.7930,14.7400,15.1830,90.0000,90.0000,90.0000
FUTDII_clean-(id_176632),0.0417697,0.435743,4.06362,32.3913,125.107,408.073,484.355,486.887,490.823,491.897,503.135,504.07,509.773,514.297,514.497,518.81,522.818,525.185,528.033,529.11,528.83,527.994,532.721,532.823,535.967,536.465,538.08,537.279,538.368,8.60837,10.1062,1521.24,1745.28,0.6404,16.5413,16.5957,16.5957,70.4625,70.5951,109.4050
FUTKEL_manual-(id_176634),1.90294,16.3434,69.781,131.328,242.706,295.171,323.168,328.441,329.54,332.362,332.702,334.622,334.608,334.599,334.181,334.669,334.546,334.429,335.002,335.542,336.547,336.948,336.694,340.969,341.822,340.882,340.852,341.029,339.554,5.39444,6.71846,1614.06,1640.79,0.5708,15.2904,15.2904,17.6676,115.6410,115.6410,90.0001
FUTYEA_clean-(id_176636),0.0569625,0.58973,6.03933,110.07,283.82,333.724,356.934,358.89,366.365,370.329,369.935,372.203,368.089,367.506,371.269,369.913,369.447,371.472,371.273,373.387,375.338,372.684,374.527,375.079,370.849,372.406,374.607,372.669,374.222,4.51803,5.60643,2090.75,2016.34,0.6318,9.46,15.98,11.574,90,93.89,90
FUTYOK_clean-(id_176637),0.0341166,0.343146,3.41143,43.7154,248.656,295.739,334.05,343.565,353.492,356.318,358.453,359.935,363.622,366.837,365.756,370.183,370.009,365.468,370.476,370.67,374.773,372.363,372.776,372.948,375.519,374.217,378.133,377.525,375.111,4.82285,6.0154,1867.85,1820.05,0.6442,9.509,15.18,12.246,90,93.835,90
FUTYUQ_clean-(id_176638),0.124607,1.18202,10.0701,50.8579,288.278,368.968,402.84,413.524,418.156,422.959,423.485,424.604,426.196,426.121,426.935,428.589,426.961,428.526,425.707,427.818,430.831,431.582,429.331,427.079,432.099,430.972,430.957,436.434,432.903,4.79581,7.46662,2335.64,2312.29,0.6514,12.366,13.439,26.969,90,95.463,90
FUTZAX_clean-(id_176639),0.0111184,0.0985422,1.04048,11.0506,300.077,382.343,415.641,426.342,437.24,442.111,444.108,445.95,445.06,448.074,448.387,449.539,449.879,451.036,451.624,452.417,454.775,457.238,459.935,459.185,459.215,464.331,467.969,466.614,463.658,6.11185,6.70042,2069.71,2163.12,0.6692,32.407,9.575,12.193,90,90,90
FUTZEB_clean-(id_176640),0.174315,1.75236,19.6534,194.877,279.289,317.188,328.049,328.789,328.892,328.923,328.96,328.96,328.977,328.902,328.98,328.87,329.014,328.941,328.981,328.979,328.965,328.959,328.979,328.977,328.98,328.982,328.981,328.982,328.944,4.08263,5.24587,1939.66,1798.98,0.611,9.2987,16.67,11.4189,90,108.481,90
FUTZIF_clean-(id_176641),1.89137,14.7042,57.3609,189.358,221.432,236.216,245.534,247.561,255.781,262.653,273.317,276.152,271.98,278.729,279.018,281.938,283.764,283.214,288.266,285.42,287.963,286.584,285.977,286.404,287.083,291.638,293.035,293.841,293.221,4.98419,5.6655,1742.86,1390.71,0.5754,33.843,9.954,35.817,90,106.562,90
FUTZOK_clean-(id_176642),0.240785,2.31347,26.4179,104.422,143.998,167.757,170.99,171.681,171.491,171.832,171.702,171.924,171.908,172.045,171.887,172.278,172.226,171.849,172.454,172.259,172.645,172.488,171.85,172.47,172.418,172.891,173.497,172.25,172.993,4.28777,4.72075,1222.6,747.686,0.5424,10.5770,10.5770,14.7681,90.5975,90.5975,105.7540
FUTZOL_clean-(id_176643),0.0789495,0.806511,6.24028,30.7935,115.267,380.177,451.201,473.364,476.367,485.948,493.403,491.036,494.312,500.954,502.249,501.404,504.081,505.039,511.135,506.681,514.09,511.154,517.424,517.689,520.124,523.623,523.775,522.691,521.816,6.36524,9.30232,2041.5,2290.48,0.6794,23.31,18.952,26.57,90,94.757,90
FUVBAB_clean-(id_176644),0.0499565,0.509769,5.42766,173.236,283.776,320.448,341.233,350.659,358.745,358.202,367.827,369.784,371.54,370.798,373.506,374.125,371.434,372.132,377.012,378.871,378.858,377.231,375.771,382.4,381.725,382.49,384.814,385.757,383.907,4.41204,5.41797,2112.61,2068.61,0.6324,9.488,12.562,15.477,90,106.099,90
FUVDEH01_clean-(id_176647),40.0191,50.8783,54.0321,61.3112,63.6895,63.9601,63.9985,64.5356,64.0243,63.9977,64.6885,64.8476,67.4697,68.5056,64.9734,65.1158,63.9985,64.1709,65.4377,67.8268,68.8461,69.1184,69.5091,67.8384,67.8399,67.4293,67.9507,68.7662,70.8671,5.86079,7.23867,533.217,334.414,0.397,26.5086,26.5086,5.1903,90,90,90
FUVDEH02_clean-(id_176648),46.856,51.0012,51.3624,53.2993,60.1301,63.5515,65.0343,63.995,64.4356,63.9985,63.9571,65.0652,65.0652,63.9985,63.9847,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,5.91062,7.02003,493.979,301.134,0.3806,26.564,26.564,5.024,90,90,90
FUVDEH03_clean-(id_176649),48.41,50.9808,51.4385,52.8929,60.469,63.5318,63.9906,63.9939,63.9915,63.9985,63.9927,64.1184,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9933,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,5.80728,6.89105,498.219,297.36,0.3654,26.522,26.522,4.9344,90,90,90
FUVDEH04_clean-(id_176650),46.5524,50.8071,51.2844,51.8606,57.0699,63.1537,63.9985,63.9985,63.9303,63.8255,63.9985,63.9281,63.9972,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,6.14599,6.74437,495.479,285.189,0.3518,26.684,26.684,4.701,90,90,90
FUVDEH05_clean-(id_176651),51.0124,51.1685,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.2224,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.1988,51.5372,51.1988,6.40041,7.30465,438.985,232.53,0.3024,27.253,27.253,4.1475,90,90,90
FUVDEH06_clean-(id_176652),0.048426,0.521894,56.277,58.0378,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,5.99656,6.60161,404.855,229.169,0.3004,27.7477,27.7477,3.7669,90,90,90
FUVDEH07_clean-(id_176653),0.0555516,0.640192,46.8542,58.0521,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,6.00286,6.60769,402.026,223.94,0.2898,27.8114,27.8114,3.6899,90,90,90
FUVDEH08_clean-(id_176654),0.0584139,0.614344,20.8976,57.9609,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,5.99281,6.59075,393.9,214.991,0.278,27.7471,27.7471,3.6323,90,90,90
FUVDEH09_clean-(id_176655),43.388,50.8325,52.5746,58.9588,63.4067,63.9583,64.2834,64.8396,65.0672,64.4757,66.7332,65.771,65.8637,67.1122,70.7566,71.9701,75.4956,77.3865,77.861,74.2395,76.7987,74.0082,73.488,76.3055,76.0918,75.455,77.1165,78.0782,78.0782,5.84289,7.0294,523.994,330.314,0.397,26.5634,26.5634,5.1954,90,90,90
FUVDEH10_clean-(id_176656),38.2316,50.4954,51.7653,56.8235,63.1485,63.9584,63.9765,64.6153,63.9985,65.5407,65.3173,64.5604,67.8303,66.825,69.4487,70.0742,71.9999,72.9583,71.416,71.6784,72.9591,72.2317,71.3666,70.3793,69.6235,69.6255,69.7991,68.8,69.1184,5.87984,7.04062,511.167,318.104,0.3892,26.5471,26.5471,5.1352,90,90,90
FUVDEH11_clean-(id_176657),46.6984,50.9046,51.8845,56.6916,62.8206,63.8863,63.9985,63.9527,65.0652,65.0548,65.0652,65.174,64.4086,65.0652,65.0652,64.0038,66.1318,67.1985,67.533,67.8878,67.1985,67.3014,67.1985,67.1985,67.1985,67.1985,67.1985,67.1985,67.1985,5.8578,6.87873,509.358,310.921,0.3836,26.423,26.423,5.0845,90,90,90
FUVDEH12_clean-(id_176658),47.0384,50.8675,51.2642,52.0307,58.5655,63.4576,63.9382,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,63.9985,66.1318,65.0652,66.1318,66.1318,66.1319,66.1318,66.1318,66.1318,66.1318,66.1318,66.1318,66.1318,5.84346,6.7205,490.525,295.002,0.372,26.262,26.262,5.071,90,90,90
FUVDEH13_clean-(id_176659),43.2895,51.0283,55.0565,67.8797,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2652,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2651,68.2653,6.05224,6.5322,540.534,319.498,0.3658,26.082,26.082,5.053,90,90,90
FUVDEH_clean-(id_176646),47.3833,51.18,52.9639,60.466,63.5348,64.026,63.9814,64.042,64.065,64.5234,64.0189,63.999,64.7415,64.383,64.0657,66.1939,66.7667,67.124,67.2294,66.0457,67.7817,70.3603,69.2912,70.3984,71.1995,71.6784,72.0739,71.6784,72.6916,5.8084,6.96664,514.864,322.187,0.3906,26.633,26.633,5.1305,90,90,90
FUVFUZ_clean-(id_176660),0.0712468,0.672456,22.9355,54.9705,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,5.97328,6.56118,394.83,213.803,0.2718,27.7529,27.7529,3.6022,90,90,90
FUVGAG01_clean-(id_176662),0.0730627,0.782504,18.1351,47.0121,54.4284,57.7129,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,58.1112,5.95918,6.51649,388.784,206.525,0.2612,27.6922,27.6922,3.5492,90,90,90
